LATITUDE;LONGITUDE;CTDPRS;CTDTPOT;CTDSAL;EDW;ENACW12;WNACW7;SPMW;SACWT12;SACWE12;WW;AAIW5;AAIW3;MW;LSW;ISOW;DSOW;CDW;WSDW
38,048;-59,107;450,6;17,932;36,548;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36,589;-65,246;401,6;17,913;36,538;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37,236;-65,348;402,9;17,8;36,521;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37,487;-65,46;450,6;17,849;36,531;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38,016;-65,516;375;17,913;36,536;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37,475;-61,468;350,6;17,967;36,552;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38,219;-55,576;301,2;17,665;36,534;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38,219;-55,576;349,7;17,661;36,533;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38,219;-55,576;398,4;17,662;36,535;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38,219;-55,576;449,5;17,658;36,534;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36,039;-59,579;475,7;17,955;36,559;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35,355;-61;349,4;17,98;36,551;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35,06;-62,01;325,3;17,856;36,558;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35,416;-66,547;422,6;17,623;36,532;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31,756;-64,179;340,8;17,754;36,542;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30,823;-60,787;347,3;17,786;36,537;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44,5;-18;299,18;12,362;35,647;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
44;-18;298,84;12,307;35,647;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
