LATITUDE,LONGITUDE,CTDPRS,CTDTPOT,CTDSAL,EDW,ENACW12,WNACW7,SPMW,SACWT12,SACWE12,WW,AAIW5,AAIW3,MW,LSW,ISOW,DSOW,CDW,WSDW
-48.0071,-32.7767,588.1,2.32617762110806,34.4901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064578942276557,0.306539162366396,0.0,0.074174843266021,0.0,0.0,0.5547370454791121,0.0
-48.0071,-32.7767,848.3,2.19953778847489,34.6137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095707802979315,0.086891475185339,0.0,0.149509006446427,0.0,0.0,0.667921572847105,0.0
-48.0071,-32.7767,1048.9,2.0336737755811702,34.6659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061042572672522,0.037165840892312015,0.0,0.171267504352065,0.0,0.0,0.7305547581465609,0.0
-48.0071,-32.7767,1298.5,2.26279514215497,34.7615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028891725967152,0.0,0.011339165265469,0.35805795273475105,9.56e-05,0.0,0.6016152239673089,0.0
-48.0071,-32.7767,1649.4,2.14383927889934,34.7977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030216484891,0.0,0.006479031246006,0.277249725289216,0.14917511962963698,0.0,0.566788709190875,0.0
-48.0071,-32.7767,1898.6,1.8323139883758897,34.7821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019414080782844,0.322694857200633,0.0,0.644488222045964,0.013425115848435
-48.0071,-32.7767,2198.1,1.3491840480702,34.7393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195831325037314,0.0,0.600311527524808,0.20387030604261
-48.0071,-32.7767,2599.4,0.927250811413484,34.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1169153936056,0.0,0.492247170519848,0.3908501422247779
-48.0071,-32.7767,2999.0,0.561080888225486,34.6989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087165100428058,0.0,0.340971798765952,0.5718754019185711
-48.0071,-32.7767,3398.5,0.27508744932532203,34.6861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06886785913325,0.0,0.215585723908787,0.715558242715698
-48.0071,-32.7767,3797.9,0.005827102969880999,34.6748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049803066452632994,0.0,0.100381970978513,0.8498263658587689
-48.0071,-32.7767,4198.1,-0.070466892073852,34.6714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038981600860496,0.0,0.07399067052537403,0.8870374418290881
-48.0071,-32.7767,4597.4,-0.13332019257745698,34.6685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039775852919842994,0.0,0.040408146645029,0.9198274953429648
-48.0071,-32.7767,4996.6,-0.168780426608102,34.6664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040371667475951,0.0,0.022001000763497,0.9376416881929208
-48.0071,-32.7767,5416.5,-0.22047637459549804,34.6634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037818356290657,0.0,0.005172681004438,0.957036634115697
